gml_id,fid,name,adresse,oeffnungszeiten,telefon,internet,osm_edit_url,api_features_url
apotheken_nrw.14426640792,"14426640792",Glückauf Apotheke,"Bahnhofstraße 12, Alsdorf","Mo-Fr 08:00-13:00,14:30-18:30; Sa 09:00-13:00; Su,PH off","-",https://www.glueckauf-apotheke-alsdorf.de/,https://www.openstreetmap.org/edit?node=4426640792%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14426640792.html
apotheken_nrw.14439155914,"14439155914",Apotheke am Preuteplatz,"-","-","-","-",https://www.openstreetmap.org/edit?node=4439155914%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14439155914.html
apotheken_nrw.14439559094,"14439559094",Erpho-Apotheke,Warendorfer Straße 149,"Mo-Fr 08:30-13:00,14:30-18:30; Sa 09:00-13:00","+49251392112",https://www.erpho-apotheke.de/,https://www.openstreetmap.org/edit?node=4439559094%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14439559094.html
apotheken_nrw.14447839539,"14447839539",Apotheke Im Münstergarten,"-","Mo-Fr 14:30-19:00, Sa 08:30-13:00, Mo-Fr 08:00-13:00",+492227 9 33 53 43,https://www.apotheke-im-muenstergarten.de/,https://www.openstreetmap.org/edit?node=4447839539%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14447839539.html
apotheken_nrw.14471444189,"14471444189",Venus-Apotheke,"Kampstraße 45, Dortmund","Mo,Tu,Th 07:30-19:00; We 07:30-18:00; Fr 07:30-17:00; Sa off","-","-",https://www.openstreetmap.org/edit?node=4471444189%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14471444189.html
apotheken_nrw.14484789129,"14484789129",Grafenberger Apotheke,"Grafenberger Allee 409, Düsseldorf","-","-","-",https://www.openstreetmap.org/edit?node=4484789129%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14484789129.html
apotheken_nrw.14488732638,"14488732638",Kronen Apotheke,"Hohe Straße 10, Dortmund","Mo-Fr 08:00-18:30, Sa 09:00-14:00","-","-",https://www.openstreetmap.org/edit?node=4488732638%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14488732638.html
apotheken_nrw.14523185268,"14523185268",Driften Apotheke,"Driftenweg 2, Minden","Mo,Tu,Th 08:00-13:00,15:00-18:30, Fr 08:00-13:00,15:00-18:00, We,Sa 08:00-13:00",+49 571 49664,https://www.apotheken.de/club/32425/driften-apotheke/,https://www.openstreetmap.org/edit?node=4523185268%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14523185268.html
apotheken_nrw.14540677486,"14540677486",Hafen Apotheke,"Mallinckrodtstraße 230, Dortmund","Mo-Fr 08:00-18:30; Sa 08:00-13:00","-",https://www.hafen-apo-dortmund.de/,https://www.openstreetmap.org/edit?node=4540677486%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14540677486.html
apotheken_nrw.14555687068,"14555687068",Herzogen Apotheke D-Derendorf,"Roßstraße 69, Düsseldorf","Mo-Fr 07:30-18:30; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=4555687068%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14555687068.html
apotheken_nrw.14558582892,"14558582892",Schwanen Apotheke,"Westenhellweg 81, Dortmund","Mo-Fr 08:30-19:00; Sa 09:00-19:00","+4923184010090",https://www.ausbuettels.de/startseite.html,https://www.openstreetmap.org/edit?node=4558582892%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14558582892.html
apotheken_nrw.14558982944,"14558982944",Guten Tag Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4558982944%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14558982944.html
apotheken_nrw.14570228336,"14570228336",Apotheke im Elisabeth Carreé,"Stadtring Kattenstroth 128, Gütersloh","Mo-Fr 08:00-19:00; Sa 08:00-13:00; Su off;PH off",+49 5241 211410,https://www.apo-im-elisabeth-carree.de/,https://www.openstreetmap.org/edit?node=4570228336%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14570228336.html
apotheken_nrw.14570521395,"14570521395",Schloss Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4570521395%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14570521395.html
apotheken_nrw.14573332886,"14573332886",Conrad-Apotheke,"-","Mo-Fr 08:30-18:30, Sa 08:30-12:30","-","-",https://www.openstreetmap.org/edit?node=4573332886%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14573332886.html
apotheken_nrw.14578255859,"14578255859",Magdalenen Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4578255859%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14578255859.html
apotheken_nrw.14581256803,"14581256803",Apotheke Friesenplatz 17,"-","Mo-Fr 07:30-20:00; Sa 10:00-20:00; Su,PH off",+49 221 412446,"-",https://www.openstreetmap.org/edit?node=4581256803%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14581256803.html
apotheken_nrw.14585231149,"14585231149",Apotheke am Stadtpark,"-","-","-","-",https://www.openstreetmap.org/edit?node=4585231149%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14585231149.html
apotheken_nrw.14585508494,"14585508494",Fürst-Wenzel-Apotheke,"Paderborner Straße 442, Verl","-","-","-",https://www.openstreetmap.org/edit?node=4585508494%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14585508494.html
apotheken_nrw.14593110110,"14593110110",easyApotheke,"Römerstraße 568, Moers","Mo-Sa 09:00-20:00; Su off",+49 2841 658300,https://moers.easyapotheken.de/,https://www.openstreetmap.org/edit?node=4593110110%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14593110110.html
apotheken_nrw.14594271352,"14594271352",Ruhrland-Apotheke am Hauptbahnhof,"-","Mo-Fr 08:00-19:00; Sa 09:00-13:00; PH off","-","-",https://www.openstreetmap.org/edit?node=4594271352%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14594271352.html
apotheken_nrw.14603863790,"14603863790",Apotheke zur Friedenseiche,"Friedensplatz 11, Wachtendonk","Mo-Fr 08:30-13:00,14:30-18:30; Sa 08:30-13:00",+49 2836 390,http://www.apotheke-zur-friedenseiche.de/,https://www.openstreetmap.org/edit?node=4603863790%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14603863790.html
apotheken_nrw.14605538747,"14605538747",Kuhlenkamp-Apotheke,"Stiftsallee 86A, Minden","Mo-Fr 08:30-13:00,14:30-18:30; Sa 08:30-13:00",+49 571 41528,"-",https://www.openstreetmap.org/edit?node=4605538747%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14605538747.html
apotheken_nrw.14605828503,"14605828503",Stiftsapotheke,"-","Mo-Th 08:00-13:00,15:00-18:00; Fr 08:00-18:00; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=4605828503%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14605828503.html
apotheken_nrw.14612109641,"14612109641",Brandsche Apotheke,"-","Mo-Fr 08:00-19:00; Sa 08:00-13:00; Su off","-","-",https://www.openstreetmap.org/edit?node=4612109641%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14612109641.html
apotheken_nrw.14616199453,"14616199453",Dorf Apotheke Cuypers,"Kevelaerer Straße 2, Geldern","Mo-Fr 08:30-13:00,14:00-18:30; Sa 08:30-13:00; Su,PH off","-","-",https://www.openstreetmap.org/edit?node=4616199453%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14616199453.html
apotheken_nrw.14618915521,"14618915521",Vita Apotheke,"-","Mo-Fr 08:00-18:30; Sa 08:00-13:00","-","-",https://www.openstreetmap.org/edit?node=4618915521%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14618915521.html
apotheken_nrw.14634757462,"14634757462",Rats Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4634757462%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14634757462.html
apotheken_nrw.14645199061,"14645199061",Elefanten Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4645199061%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14645199061.html
apotheken_nrw.14661132774,"14661132774",Königs-Apotheke,Königsstraße 22-23,"Mo-Fr 08:30-18:30; Sa 09:30-14:30",+49 251 42670,https://koenigs-apotheke-muenster.de/,https://www.openstreetmap.org/edit?node=4661132774%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14661132774.html
apotheken_nrw.14690314793,"14690314793",Medicum Apotheke Lemgo,"Rintelner Straße 83, Lemgo","Mo-Fr 08:00-20:00; Sa 08:00-14:00; Su,PH off",+49 5261 2170700,https://medicum-apotheke-lemgo.de,https://www.openstreetmap.org/edit?node=4690314793%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14690314793.html
apotheken_nrw.14699940195,"14699940195",Adler Apotheke,"Bergische Landstraße 29, Leverkusen","Mo-Fr 08:00-18:30; Sa 08:30-13:30; PH,Su off","-","-",https://www.openstreetmap.org/edit?node=4699940195%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14699940195.html
apotheken_nrw.14701256189,"14701256189",Apotheke am Alfredusbad,"Bredeneyer Straße 3, Essen","-","-","-",https://www.openstreetmap.org/edit?node=4701256189%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14701256189.html
apotheken_nrw.14701409760,"14701409760",Linden Apotheke,"Hochstraße 26, Willich","Mo-Fr 08:00-13:00,15:00-18:30; Sa 08:00-13:00",+49 2154 5911,https://www.linden-apotheke-willich.de/,https://www.openstreetmap.org/edit?node=4701409760%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14701409760.html
apotheken_nrw.14711593799,"14711593799",City-Apotheke,"-","Mo-Fr 08:30-18:30; Sa 09:00-15:00",+49 2361 26758,http://cityapotheke.de,https://www.openstreetmap.org/edit?node=4711593799%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14711593799.html
apotheken_nrw.14734289240,"14734289240",Allee-Apotheke,"Rethelstraße 1a, Düsseldorf","-","-",https://www.allee-apotheke-duesseldorf.de/,https://www.openstreetmap.org/edit?node=4734289240%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14734289240.html
apotheken_nrw.14742943912,"14742943912",Kosmos Apotheke,"Heerdter Landstraße 240, Düsseldorf","-","-","-",https://www.openstreetmap.org/edit?node=4742943912%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14742943912.html
apotheken_nrw.14745239943,"14745239943",Am Straußenkreuz,"Karlsruher Straße 26, Düsseldorf","Mo-Fr 08:30-13:00,15:00-18:30; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=4745239943%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14745239943.html
apotheken_nrw.14760471804,"14760471804",Zwilling Apotheke,"-","Mo-Fr 08:30-18:30; Sa 09:00-14:00","-","-",https://www.openstreetmap.org/edit?node=4760471804%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14760471804.html
apotheken_nrw.14776511978,"14776511978",Guten Tag Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4776511978%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14776511978.html
apotheken_nrw.14784836461,"14784836461",Apotheke Neurath,"-","-","-","-",https://www.openstreetmap.org/edit?node=4784836461%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14784836461.html
apotheken_nrw.14795165822,"14795165822",Apotheke am Westfalenhaus,"-","Mo-Fr 08:00-18:30; Sa 09:00-16:00","-","-",https://www.openstreetmap.org/edit?node=4795165822%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14795165822.html
apotheken_nrw.14800411911,"14800411911",St. Josef Apotheke,"Bahnstraße 10, Kerpen","Mo-Fr 8:00-12:30,14:00-18:30; Sa 8:30-12:30",+49 2275 4142,"-",https://www.openstreetmap.org/edit?node=4800411911%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14800411911.html
apotheken_nrw.14803263722,"14803263722",Linden Apotheke,"Lindenstraße, Saerbeck","Mo-Fr 08:30-13:00, 15:00-18:30","-","-",https://www.openstreetmap.org/edit?node=4803263722%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14803263722.html
apotheken_nrw.14812032523,"14812032523",Forum Apotheke,"Nordstraße 6, Bocholt","Mo-Fr 08:00-18:30; Th 08:00-19:00; Sa 08:00-15:00",+49 2871 2192815,www.forum-apotheke-bocholt.de,https://www.openstreetmap.org/edit?node=4812032523%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14812032523.html
apotheken_nrw.14838817569,"14838817569",Dorf-Apotheke,"Rahmer Straße 6, Dortmund","-",+49 231 31 20 81,http://www.dorf-apotheke-dortmund.de/,https://www.openstreetmap.org/edit?node=4838817569%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14838817569.html
apotheken_nrw.14839108367,"14839108367",Apotheke am Bürgerpark,"Lübbecker Straße 207, Minden","-",+49 571 53380,https://www.apotheke-am-buergerpark-minden.de,https://www.openstreetmap.org/edit?node=4839108367%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14839108367.html
apotheken_nrw.14841357980,"14841357980",Gempt Apotheke,"-","Mo-Fr 08:00-19:00; Sa 08:00-14:00",+49 5481 903800,"-",https://www.openstreetmap.org/edit?node=4841357980%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14841357980.html
apotheken_nrw.14843993821,"14843993821",Regenbogen Apotheke,"Tecklenburger Straße 16, Lengerich","Mo-Fr 08:30-13:00,14:00-18:30, Sa 09:00-13:00; PH off",+49 5481 81026,http://regenbogen-apo.com,https://www.openstreetmap.org/edit?node=4843993821%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14843993821.html
apotheken_nrw.14847017613,"14847017613",Löwen-Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4847017613%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14847017613.html
apotheken_nrw.14848101322,"14848101322",Wilhelm Busch Apotheke,"Osterstraße 30, Bocholt","Mo,Tu,Th,Fr 08:00-18:30; We 08:00-17:00; Sa 09:00-13:00; PH off",+49 2871 226161,https://www.wilhelm-busch-apotheke.de,https://www.openstreetmap.org/edit?node=4848101322%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14848101322.html
apotheken_nrw.14851060650,"14851060650",Apotheke im Pradus am Kaiserteich,"Reichsstraße 59, Düsseldorf","Mo-Fr 08:00-13:00, Mo,Tu,Th,Fr 14:00-18:30",+49 211 99437010,https://www.pradus.de/,https://www.openstreetmap.org/edit?node=4851060650%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14851060650.html
apotheken_nrw.14859176922,"14859176922",Salzhof Apotheke,"Lange Straße 21b, Bad Salzuflen","-","-","-",https://www.openstreetmap.org/edit?node=4859176922%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14859176922.html
apotheken_nrw.14893558230,"14893558230",Apotheke Schöne Aussicht,"Warburger Straße 93, Paderborn","Mo,Tu,Th,Fr 08:00-19:00; We 08:00-18:30; Sa 09:00-13:00",+49 5251 64222,"-",https://www.openstreetmap.org/edit?node=4893558230%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14893558230.html
apotheken_nrw.14929541721,"14929541721",AOK Nordwest,"-","Mo-We 08:30-17:00, Th 08:30-18:00, Fr 08:30-16:00; PH off","-","-",https://www.openstreetmap.org/edit?node=4929541721%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14929541721.html
apotheken_nrw.14931098060,"14931098060",Rheinbogen Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=4931098060%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14931098060.html
apotheken_nrw.14936089621,"14936089621",Römer-Apotheke,"Köln-Aachener-Straße 166-170, Bergheim","Mo-Fr 08:00-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=4936089621%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14936089621.html
apotheken_nrw.14938860905,"14938860905",Adler-Apotheke,"Burgstraße 14-16, Alpen","Mo-Fr 08:00-19:00; Sa 08:00-13:00",+49 2802 2170,https://www.adler-apotheke-alpen.de/,https://www.openstreetmap.org/edit?node=4938860905%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14938860905.html
apotheken_nrw.14971122343,"14971122343",Rosen Apotheke,"-","Mo-Fr 08:00-18:30; Sa 08:00-13:00",+49 251 521650,https://www.rosen-apotheke-muenster.de/,https://www.openstreetmap.org/edit?node=4971122343%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/14971122343.html
apotheken_nrw.15000602829,"15000602829",Ostertor Apotheke,"Osterstraße 71, Bocholt","Mo-Fr 08:00-13:00,14:30-18:30; Sa 09:00-13:00",+49 2871 13420,https://www.ostertor-apotheke.de/,https://www.openstreetmap.org/edit?node=5000602829%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15000602829.html
apotheken_nrw.15001149062,"15001149062","-","-","-","-","-",https://www.openstreetmap.org/edit?node=5001149062%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15001149062.html
apotheken_nrw.15029029249,"15029029249",St. Georgius-Apotheke,"Markt 9, Bocholt","Mo-Fr 08:00-18:30; Sa 08:00-14:00; PH off",+49 2871 217670,https://www.georgius-apotheke.de/,https://www.openstreetmap.org/edit?node=5029029249%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15029029249.html
apotheken_nrw.15034697107,"15034697107",Apotheke am oberen Markt,"Oberer Markt 1, Ibbenbüren","Mo-Fr 08:00-18:30; Sa 09:00-13:00; Su off","-","-",https://www.openstreetmap.org/edit?node=5034697107%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15034697107.html
apotheken_nrw.15036824684,"15036824684",Wittekind-Apotheke,"Tengerner Straße 22, Hüllhorst","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30, We 08:30-13:00, Sa 09:00-13:00",+49 5744 1538,"-",https://www.openstreetmap.org/edit?node=5036824684%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15036824684.html
apotheken_nrw.15062636604,"15062636604",Sankt Meinolf Apotheke,"Winfriedstraße 73, Paderborn","Mo-Fr 08:00-13:00,14:30-18:30; Sa 08:30-13:00","-",https://www.st-meinolf-apo.de/,https://www.openstreetmap.org/edit?node=5062636604%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15062636604.html
apotheken_nrw.15064262364,"15064262364",Punkt Apotheke,"Ostwall 5, Bocholt","Mo-Fr 08:30-18:30; Sa 09:00-13:00",+49 2871 33307,"-",https://www.openstreetmap.org/edit?node=5064262364%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15064262364.html
apotheken_nrw.15066631521,"15066631521","Windmühlen-Apotheke, Dr. Meisen","Moselstraße 14, Viersen","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 2162 55674,https://www.windmuehlen-apotheke-viersen.de/,https://www.openstreetmap.org/edit?node=5066631521%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15066631521.html
apotheken_nrw.15069454575,"15069454575",Gutenberg,"-","-","-","-",https://www.openstreetmap.org/edit?node=5069454575%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15069454575.html
apotheken_nrw.15083198373,"15083198373",Petri-Apotheke,"Heinrich-Lübke-Straße 22, Arnsberg","-","-","-",https://www.openstreetmap.org/edit?node=5083198373%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15083198373.html
apotheken_nrw.15123792787,"15123792787",Pius-Apotheke,"Hauptstraße 198, Troisdorf","-",+49 2241 43617,http://www.pius-apotheke-troisdorf.de,https://www.openstreetmap.org/edit?node=5123792787%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15123792787.html
apotheken_nrw.15128321634,"15128321634",Zum Weissen Hirsch,"Ottostraße 9, Köln","Mo-Fr 08:30-13:00,15:00-18:30; We 08:30-13:00; Sa 09:00-13:00; PH off",+49 221 555198,https://www.apotheke-zum-weissen-hirsch.de/,https://www.openstreetmap.org/edit?node=5128321634%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15128321634.html
apotheken_nrw.15133977803,"15133977803",Malkasten Apotheke Müller,"-","-","-","-",https://www.openstreetmap.org/edit?node=5133977803%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15133977803.html
apotheken_nrw.15154671509,"15154671509",Löwen-Apotheke,"Hauptstraße 55, Overath","Mo-Fr 08:00-18:30; Sa 08:00-13:00; Su off","-",https://www.loewen-apotheke-overath.de/,https://www.openstreetmap.org/edit?node=5154671509%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15154671509.html
apotheken_nrw.15167897384,"15167897384",Westtor Apotheke,"Kleiner Hellweg 16, Geseke","-","-","-",https://www.openstreetmap.org/edit?node=5167897384%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15167897384.html
apotheken_nrw.15168969121,"15168969121","-","-","-","-","-",https://www.openstreetmap.org/edit?node=5168969121%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15168969121.html
apotheken_nrw.15173671445,"15173671445",Tannenberg-Apotheke,"Robert-Daum-Platz 2, Wuppertal","Mo-Fr 08:15-19:00; Sa 08:30-14:00",+49 202 87 00 74 0,https://www.tannenberg-apotheke.com/,https://www.openstreetmap.org/edit?node=5173671445%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15173671445.html
apotheken_nrw.15180509667,"15180509667",Bären-Apotheke am E-Center,"Hessenring 25, Kempen","Mo-Fr 08:30-19:00; Sa 08:30-16:00",+49 2152 897135,http://www.baeren-apotheke-kempen.de/,https://www.openstreetmap.org/edit?node=5180509667%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15180509667.html
apotheken_nrw.15181825921,"15181825921",Post Apotheke,"Franzstraße 19, Aachen","Mo-Fr 08:15-18:30; Sa 08:30-14:00; Su,PH off",+49 241 33868,https://www.post-apotheke-aachen.de/,https://www.openstreetmap.org/edit?node=5181825921%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15181825921.html
apotheken_nrw.15202495577,"15202495577",Pluspunkt Apotheke im Loom,"Bahnhofstraße 28, Bielefeld","Mo-Fr 08:30-20:00; Sa 09:30-20:00","-",https://pluspunkt-apotheke-loom.de/,https://www.openstreetmap.org/edit?node=5202495577%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15202495577.html
apotheken_nrw.15202856920,"15202856920",Boulevard Apotheke,"Theo-Champion-Straße 9b, Düsseldorf","Mo-Fr 8:00-20:00; Sa 9:00-18:00","-","-",https://www.openstreetmap.org/edit?node=5202856920%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15202856920.html
apotheken_nrw.15210879939,"15210879939",Bären-Apotheke,"Pferdebachstraße 16, Witten","Mo-Fr 08:00-18:30; Sa 09:00-14:00; PH off","-","-",https://www.openstreetmap.org/edit?node=5210879939%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15210879939.html
apotheken_nrw.15216257694,"15216257694",Löwen-Apotheke,"Harkortstraße 51 A, Dortmund","Mo-Fr 08:00-18:30; Sa 08:00-14:00",+49 231 71 21 69,https://www.loewen-apotheke-hombruch.de/,https://www.openstreetmap.org/edit?node=5216257694%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15216257694.html
apotheken_nrw.15222115068,"15222115068",MAXMO,"Schirmerstraße 80, Düsseldorf","Mo-Th 8:00-20:00; Fr 8:00-18:00; Sa 9:00-14:00","-",https://www.maxmo.de/apotheken/maxmo-apotheke-duesseldorf-wehrhahn/,https://www.openstreetmap.org/edit?node=5222115068%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15222115068.html
apotheken_nrw.15236152945,"15236152945",Colonius-Apotheke,"-","Mo-Fr 08:00-19:00; Sa 09:00-16:00; Su, PH off","-","-",https://www.openstreetmap.org/edit?node=5236152945%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15236152945.html
apotheken_nrw.15238321955,"15238321955",Alme-Apotheke,"Alter Hellweg 29, Paderborn","-","-","-",https://www.openstreetmap.org/edit?node=5238321955%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15238321955.html
apotheken_nrw.15264597026,"15264597026",Apotheke im Alten Kreishaus,"-","-","-","-",https://www.openstreetmap.org/edit?node=5264597026%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15264597026.html
